10,15,20
0.5,0.5,0.5
0.2625,0.275,0.275
0.3625,0.425,0.4875
0.6,0.6625,0.725
0.525,0.5125,0.525
0.5125,0.5,0.5125
0.4875,0.5125,0.5
0.4875,0.5125,0.4875
0.4875,0.5125,0.4875
0.475,0.525,0.5
