10,15,20
0.05,0.5125,0.5125
0.28750000000000003,0.275,0.275
0.28750000000000003,0.275,0.7375
0.275,0.275,0.75
0.5125,0.275,0.525
0.5125,0.275,0.28750000000000003
0.275,0.5125,0.05
0.05,0.5125,0.05
0.05,0.05,0.275
0.05,0.05,0.5
