10,15,20
1.0,0.95,1.0
0.05,0.05,0.5
0.05,0.0,0.5
0.0,0.05,0.0
1.0,1.0,1.0
0.95,0.95,0.95
1.0,0.95,1.0
0.0,0.0,0.05
0.0,0.05,0.05
0.05,0.05,0.05
0.05,0.05,0.4
0.05,0.05,0.05
1.0,0.95,0.95
0.0,0.0,0.05
0.05,0.0,0.0
0.05,0.05,0.05
0.05,0.0,0.05
0.05,0.05,0.0
0.05,0.0,0.0
0.0,0.05,0.0
